FIPSCode,State,County,County_Status,Data_Source
46017,SD,Buffalo County,No records,CDC ArboNET Tick Module historical data
46019,SD,Butte County,No records,CDC ArboNET Tick Module historical data
46021,SD,Campbell County,No records,CDC ArboNET Tick Module historical data
46023,SD,Charles Mix County,No records,CDC ArboNET Tick Module historical data
46025,SD,Clark County,No records,CDC ArboNET Tick Module historical data
46027,SD,Clay County,No records,CDC ArboNET Tick Module historical data
46029,SD,Codington County,No records,CDC ArboNET Tick Module historical data
46031,SD,Corson County,No records,CDC ArboNET Tick Module historical data
46033,SD,Custer County,No records,CDC ArboNET Tick Module historical data
46035,SD,Davison County,No records,CDC ArboNET Tick Module historical data
46037,SD,Day County,No records,CDC ArboNET Tick Module historical data
46039,SD,Deuel County,No records,CDC ArboNET Tick Module historical data
46041,SD,Dewey County,No records,CDC ArboNET Tick Module historical data
46043,SD,Douglas County,No records,CDC ArboNET Tick Module historical data
46045,SD,Edmunds County,No records,CDC ArboNET Tick Module historical data
46047,SD,Fall River County,No records,CDC ArboNET Tick Module historical data
46049,SD,Faulk County,No records,CDC ArboNET Tick Module historical data
46051,SD,Grant County,No records,CDC ArboNET Tick Module historical data
46053,SD,Gregory County,No records,CDC ArboNET Tick Module historical data
46055,SD,Haakon County,No records,CDC ArboNET Tick Module historical data
46057,SD,Hamlin County,No records,CDC ArboNET Tick Module historical data
46059,SD,Hand County,No records,CDC ArboNET Tick Module historical data
46061,SD,Hanson County,No records,CDC ArboNET Tick Module historical data
46063,SD,Harding County,No records,CDC ArboNET Tick Module historical data
46065,SD,Hughes County,No records,CDC ArboNET Tick Module historical data
46067,SD,Hutchinson County,No records,CDC ArboNET Tick Module historical data
46069,SD,Hyde County,No records,CDC ArboNET Tick Module historical data
46071,SD,Jackson County,No records,CDC ArboNET Tick Module historical data
46073,SD,Jerauld County,No records,CDC ArboNET Tick Module historical data
46075,SD,Jones County,No records,CDC ArboNET Tick Module historical data
46077,SD,Kingsbury County,No records,CDC ArboNET Tick Module historical data
46079,SD,Lake County,No records,CDC ArboNET Tick Module historical data
46081,SD,Lawrence County,No records,CDC ArboNET Tick Module historical data
46083,SD,Lincoln County,No records,CDC ArboNET Tick Module historical data
46085,SD,Lyman County,No records,CDC ArboNET Tick Module historical data
46087,SD,McCook County,No records,CDC ArboNET Tick Module historical data
46089,SD,McPherson County,No records,CDC ArboNET Tick Module historical data
46091,SD,Marshall County,No records,CDC ArboNET Tick Module historical data
46093,SD,Meade County,No records,CDC ArboNET Tick Module historical data
46095,SD,Mellette County,No records,CDC ArboNET Tick Module historical data
46097,SD,Miner County,No records,CDC ArboNET Tick Module historical data
46099,SD,Minnehaha County,No records,CDC ArboNET Tick Module historical data
46101,SD,Moody County,No records,CDC ArboNET Tick Module historical data
46103,SD,Pennington County,No records,CDC ArboNET Tick Module historical data
46105,SD,Perkins County,No records,CDC ArboNET Tick Module historical data
46107,SD,Potter County,No records,CDC ArboNET Tick Module historical data
46109,SD,Roberts County,No records,CDC ArboNET Tick Module historical data
46111,SD,Sanborn County,No records,CDC ArboNET Tick Module historical data
46113,SD,Shannon County,No records,CDC ArboNET Tick Module historical data
46115,SD,Spink County,No records,CDC ArboNET Tick Module historical data
46117,SD,Stanley County,No records,CDC ArboNET Tick Module historical data
46119,SD,Sully County,No records,CDC ArboNET Tick Module historical data
46121,SD,Todd County,No records,CDC ArboNET Tick Module historical data
46123,SD,Tripp County,No records,CDC ArboNET Tick Module historical data
46125,SD,Turner County,No records,CDC ArboNET Tick Module historical data
46127,SD,Union County,No records,CDC ArboNET Tick Module historical data
46129,SD,Walworth County,No records,CDC ArboNET Tick Module historical data
46135,SD,Yankton County,No records,CDC ArboNET Tick Module historical data
46137,SD,Ziebach County,No records,CDC ArboNET Tick Module historical data
47001,TN,Anderson County,No records,CDC ArboNET Tick Module historical data
47003,TN,Bedford County,No records,CDC ArboNET Tick Module historical data
47005,TN,Benton County,No records,CDC ArboNET Tick Module historical data
47007,TN,Bledsoe County,No records,CDC ArboNET Tick Module historical data
47009,TN,Blount County,No records,CDC ArboNET Tick Module historical data
47011,TN,Bradley County,No records,CDC ArboNET Tick Module historical data
47013,TN,Campbell County,No records,CDC ArboNET Tick Module historical data
47015,TN,Cannon County,No records,CDC ArboNET Tick Module historical data
47017,TN,Carroll County,No records,CDC ArboNET Tick Module historical data
47019,TN,Carter County,No records,CDC ArboNET Tick Module historical data
47021,TN,Cheatham County,No records,CDC ArboNET Tick Module historical data
47023,TN,Chester County,No records,CDC ArboNET Tick Module historical data
47025,TN,Claiborne County,No records,CDC ArboNET Tick Module historical data
47027,TN,Clay County,No records,CDC ArboNET Tick Module historical data
47029,TN,Cocke County,No records,CDC ArboNET Tick Module historical data
47031,TN,Coffee County,No records,CDC ArboNET Tick Module historical data
47033,TN,Crockett County,No records,CDC ArboNET Tick Module historical data
47035,TN,Cumberland County,No records,CDC ArboNET Tick Module historical data
47037,TN,Davidson County,No records,CDC ArboNET Tick Module historical data
47039,TN,Decatur County,No records,CDC ArboNET Tick Module historical data
47041,TN,DeKalb County,No records,CDC ArboNET Tick Module historical data
47043,TN,Dickson County,No records,CDC ArboNET Tick Module historical data
47045,TN,Dyer County,No records,CDC ArboNET Tick Module historical data
47047,TN,Fayette County,No records,CDC ArboNET Tick Module historical data
47049,TN,Fentress County,No records,CDC ArboNET Tick Module historical data
47051,TN,Franklin County,No records,CDC ArboNET Tick Module historical data
47053,TN,Gibson County,No records,CDC ArboNET Tick Module historical data
47055,TN,Giles County,No records,CDC ArboNET Tick Module historical data
47057,TN,Grainger County,No records,CDC ArboNET Tick Module historical data
47059,TN,Greene County,No records,CDC ArboNET Tick Module historical data
47061,TN,Grundy County,No records,CDC ArboNET Tick Module historical data
47063,TN,Hamblen County,No records,CDC ArboNET Tick Module historical data
47065,TN,Hamilton County,No records,CDC ArboNET Tick Module historical data
47067,TN,Hancock County,No records,CDC ArboNET Tick Module historical data
47069,TN,Hardeman County,No records,CDC ArboNET Tick Module historical data
47071,TN,Hardin County,No records,CDC ArboNET Tick Module historical data
47073,TN,Hawkins County,No records,CDC ArboNET Tick Module historical data
47075,TN,Haywood County,No records,CDC ArboNET Tick Module historical data
47077,TN,Henderson County,No records,CDC ArboNET Tick Module historical data
47079,TN,Henry County,No records,CDC ArboNET Tick Module historical data
47081,TN,Hickman County,No records,CDC ArboNET Tick Module historical data
47083,TN,Houston County,No records,CDC ArboNET Tick Module historical data
47085,TN,Humphreys County,No records,CDC ArboNET Tick Module historical data
47087,TN,Jackson County,No records,CDC ArboNET Tick Module historical data
47089,TN,Jefferson County,No records,CDC ArboNET Tick Module historical data
47091,TN,Johnson County,No records,CDC ArboNET Tick Module historical data
47093,TN,Knox County,No records,CDC ArboNET Tick Module historical data
47095,TN,Lake County,No records,CDC ArboNET Tick Module historical data
47097,TN,Lauderdale County,No records,CDC ArboNET Tick Module historical data
47099,TN,Lawrence County,No records,CDC ArboNET Tick Module historical data
47101,TN,Lewis County,No records,CDC ArboNET Tick Module historical data
47103,TN,Lincoln County,No records,CDC ArboNET Tick Module historical data
47105,TN,Loudon County,No records,CDC ArboNET Tick Module historical data
47107,TN,McMinn County,No records,CDC ArboNET Tick Module historical data
47109,TN,McNairy County,No records,CDC ArboNET Tick Module historical data
47111,TN,Macon County,No records,CDC ArboNET Tick Module historical data
47113,TN,Madison County,No records,CDC ArboNET Tick Module historical data
47115,TN,Marion County,No records,CDC ArboNET Tick Module historical data
47117,TN,Marshall County,No records,CDC ArboNET Tick Module historical data
47119,TN,Maury County,No records,CDC ArboNET Tick Module historical data
47121,TN,Meigs County,No records,CDC ArboNET Tick Module historical data
47123,TN,Monroe County,No records,CDC ArboNET Tick Module historical data
47125,TN,Montgomery County,No records,CDC ArboNET Tick Module historical data
47127,TN,Moore County,No records,CDC ArboNET Tick Module historical data
47129,TN,Morgan County,No records,CDC ArboNET Tick Module historical data
47131,TN,Obion County,No records,CDC ArboNET Tick Module historical data
47133,TN,Overton County,No records,CDC ArboNET Tick Module historical data
47135,TN,Perry County,No records,CDC ArboNET Tick Module historical data
47137,TN,Pickett County,No records,CDC ArboNET Tick Module historical data
47139,TN,Polk County,No records,CDC ArboNET Tick Module historical data
47141,TN,Putnam County,No records,CDC ArboNET Tick Module historical data
47143,TN,Rhea County,No records,CDC ArboNET Tick Module historical data
47145,TN,Roane County,No records,CDC ArboNET Tick Module historical data
47147,TN,Robertson County,No records,CDC ArboNET Tick Module historical data
47149,TN,Rutherford County,No records,CDC ArboNET Tick Module historical data
47151,TN,Scott County,No records,CDC ArboNET Tick Module historical data
47153,TN,Sequatchie County,No records,CDC ArboNET Tick Module historical data
47155,TN,Sevier County,No records,CDC ArboNET Tick Module historical data
47157,TN,Shelby County,No records,CDC ArboNET Tick Module historical data
47159,TN,Smith County,No records,CDC ArboNET Tick Module historical data
47161,TN,Stewart County,No records,CDC ArboNET Tick Module historical data
47163,TN,Sullivan County,No records,CDC ArboNET Tick Module historical data
47165,TN,Sumner County,No records,CDC ArboNET Tick Module historical data
47167,TN,Tipton County,No records,CDC ArboNET Tick Module historical data
47169,TN,Trousdale County,No records,CDC ArboNET Tick Module historical data
47171,TN,Unicoi County,No records,CDC ArboNET Tick Module historical data
47173,TN,Union County,No records,CDC ArboNET Tick Module historical data
47175,TN,Van Buren County,No records,CDC ArboNET Tick Module historical data
47177,TN,Warren County,No records,CDC ArboNET Tick Module historical data
47179,TN,Washington County,No records,CDC ArboNET Tick Module historical data
47181,TN,Wayne County,No records,CDC ArboNET Tick Module historical data
47183,TN,Weakley County,No records,CDC ArboNET Tick Module historical data
47185,TN,White County,No records,CDC ArboNET Tick Module historical data
47187,TN,Williamson County,No records,CDC ArboNET Tick Module historical data
47189,TN,Wilson County,No records,CDC ArboNET Tick Module historical data
48001,TX,Anderson County,No records,CDC ArboNET Tick Module historical data
48003,TX,Andrews County,No records,CDC ArboNET Tick Module historical data
48005,TX,Angelina County,No records,CDC ArboNET Tick Module historical data
48007,TX,Aransas County,No records,CDC ArboNET Tick Module historical data
48009,TX,Archer County,No records,CDC ArboNET Tick Module historical data
48011,TX,Armstrong County,No records,CDC ArboNET Tick Module historical data
48013,TX,Atascosa County,No records,CDC ArboNET Tick Module historical data
48015,TX,Austin County,No records,CDC ArboNET Tick Module historical data
48017,TX,Bailey County,No records,CDC ArboNET Tick Module historical data
48019,TX,Bandera County,No records,CDC ArboNET Tick Module historical data
48021,TX,Bastrop County,No records,CDC ArboNET Tick Module historical data
48023,TX,Baylor County,No records,CDC ArboNET Tick Module historical data
48025,TX,Bee County,No records,CDC ArboNET Tick Module historical data
48027,TX,Bell County,No records,CDC ArboNET Tick Module historical data
48029,TX,Bexar County,No records,CDC ArboNET Tick Module historical data
48031,TX,Blanco County,No records,CDC ArboNET Tick Module historical data
48033,TX,Borden County,No records,CDC ArboNET Tick Module historical data
48035,TX,Bosque County,No records,CDC ArboNET Tick Module historical data
48037,TX,Bowie County,No records,CDC ArboNET Tick Module historical data
48039,TX,Brazoria County,No records,CDC ArboNET Tick Module historical data
48041,TX,Brazos County,No records,CDC ArboNET Tick Module historical data
48043,TX,Brewster County,No records,CDC ArboNET Tick Module historical data
48045,TX,Briscoe County,No records,CDC ArboNET Tick Module historical data
48047,TX,Brooks County,No records,CDC ArboNET Tick Module historical data
48049,TX,Brown County,No records,CDC ArboNET Tick Module historical data
48051,TX,Burleson County,No records,CDC ArboNET Tick Module historical data
48053,TX,Burnet County,No records,CDC ArboNET Tick Module historical data
48055,TX,Caldwell County,No records,CDC ArboNET Tick Module historical data
48057,TX,Calhoun County,No records,CDC ArboNET Tick Module historical data
48059,TX,Callahan County,No records,CDC ArboNET Tick Module historical data
48061,TX,Cameron County,No records,CDC ArboNET Tick Module historical data
48063,TX,Camp County,No records,CDC ArboNET Tick Module historical data
48065,TX,Carson County,No records,CDC ArboNET Tick Module historical data
48067,TX,Cass County,No records,CDC ArboNET Tick Module historical data
48069,TX,Castro County,No records,CDC ArboNET Tick Module historical data
48071,TX,Chambers County,No records,CDC ArboNET Tick Module historical data
48073,TX,Cherokee County,No records,CDC ArboNET Tick Module historical data
48075,TX,Childress County,No records,CDC ArboNET Tick Module historical data
48077,TX,Clay County,No records,CDC ArboNET Tick Module historical data
48079,TX,Cochran County,No records,CDC ArboNET Tick Module historical data
48081,TX,Coke County,No records,CDC ArboNET Tick Module historical data
48083,TX,Coleman County,No records,CDC ArboNET Tick Module historical data
48085,TX,Collin County,No records,CDC ArboNET Tick Module historical data
48087,TX,Collingsworth County,No records,CDC ArboNET Tick Module historical data
48089,TX,Colorado County,No records,CDC ArboNET Tick Module historical data
48091,TX,Comal County,No records,CDC ArboNET Tick Module historical data
48093,TX,Comanche County,No records,CDC ArboNET Tick Module historical data
48095,TX,Concho County,No records,CDC ArboNET Tick Module historical data
48097,TX,Cooke County,No records,CDC ArboNET Tick Module historical data
48099,TX,Coryell County,No records,CDC ArboNET Tick Module historical data
48101,TX,Cottle County,No records,CDC ArboNET Tick Module historical data
48103,TX,Crane County,No records,CDC ArboNET Tick Module historical data
48105,TX,Crockett County,No records,CDC ArboNET Tick Module historical data
48107,TX,Crosby County,No records,CDC ArboNET Tick Module historical data
48109,TX,Culberson County,No records,CDC ArboNET Tick Module historical data
48111,TX,Dallam County,No records,CDC ArboNET Tick Module historical data
48113,TX,Dallas County,No records,CDC ArboNET Tick Module historical data
48115,TX,Dawson County,No records,CDC ArboNET Tick Module historical data
48117,TX,Deaf Smith County,No records,CDC ArboNET Tick Module historical data
48119,TX,Delta County,No records,CDC ArboNET Tick Module historical data
48121,TX,Denton County,No records,CDC ArboNET Tick Module historical data
48123,TX,DeWitt County,No records,CDC ArboNET Tick Module historical data
48125,TX,Dickens County,No records,CDC ArboNET Tick Module historical data
48127,TX,Dimmit County,No records,CDC ArboNET Tick Module historical data
48129,TX,Donley County,No records,CDC ArboNET Tick Module historical data
48131,TX,Duval County,No records,CDC ArboNET Tick Module historical data
48133,TX,Eastland County,No records,CDC ArboNET Tick Module historical data
48135,TX,Ector County,No records,CDC ArboNET Tick Module historical data
48137,TX,Edwards County,No records,CDC ArboNET Tick Module historical data
48139,TX,Ellis County,No records,CDC ArboNET Tick Module historical data
48141,TX,El Paso County,No records,CDC ArboNET Tick Module historical data
48143,TX,Erath County,No records,CDC ArboNET Tick Module historical data
48145,TX,Falls County,No records,CDC ArboNET Tick Module historical data
48147,TX,Fannin County,No records,CDC ArboNET Tick Module historical data
48149,TX,Fayette County,No records,CDC ArboNET Tick Module historical data
48151,TX,Fisher County,No records,CDC ArboNET Tick Module historical data
48153,TX,Floyd County,No records,CDC ArboNET Tick Module historical data
48155,TX,Foard County,No records,CDC ArboNET Tick Module historical data
48157,TX,Fort Bend County,No records,CDC ArboNET Tick Module historical data
48159,TX,Franklin County,No records,CDC ArboNET Tick Module historical data
48161,TX,Freestone County,No records,CDC ArboNET Tick Module historical data
48163,TX,Frio County,No records,CDC ArboNET Tick Module historical data
48165,TX,Gaines County,No records,CDC ArboNET Tick Module historical data
48167,TX,Galveston County,No records,CDC ArboNET Tick Module historical data
48169,TX,Garza County,No records,CDC ArboNET Tick Module historical data
48171,TX,Gillespie County,No records,CDC ArboNET Tick Module historical data
48173,TX,Glasscock County,No records,CDC ArboNET Tick Module historical data
48175,TX,Goliad County,No records,CDC ArboNET Tick Module historical data
48177,TX,Gonzales County,No records,CDC ArboNET Tick Module historical data
48179,TX,Gray County,No records,CDC ArboNET Tick Module historical data
48181,TX,Grayson County,No records,CDC ArboNET Tick Module historical data
48183,TX,Gregg County,No records,CDC ArboNET Tick Module historical data
48185,TX,Grimes County,No records,CDC ArboNET Tick Module historical data
48187,TX,Guadalupe County,No records,CDC ArboNET Tick Module historical data
48189,TX,Hale County,No records,CDC ArboNET Tick Module historical data
48191,TX,Hall County,No records,CDC ArboNET Tick Module historical data
48193,TX,Hamilton County,No records,CDC ArboNET Tick Module historical data
48195,TX,Hansford County,No records,CDC ArboNET Tick Module historical data
48197,TX,Hardeman County,No records,CDC ArboNET Tick Module historical data
48199,TX,Hardin County,No records,CDC ArboNET Tick Module historical data
48201,TX,Harris County,No records,CDC ArboNET Tick Module historical data
48203,TX,Harrison County,No records,CDC ArboNET Tick Module historical data
48205,TX,Hartley County,No records,CDC ArboNET Tick Module historical data
48207,TX,Haskell County,No records,CDC ArboNET Tick Module historical data
48209,TX,Hays County,No records,CDC ArboNET Tick Module historical data
48211,TX,Hemphill County,No records,CDC ArboNET Tick Module historical data
48213,TX,Henderson County,No records,CDC ArboNET Tick Module historical data
48215,TX,Hidalgo County,No records,CDC ArboNET Tick Module historical data
48217,TX,Hill County,No records,CDC ArboNET Tick Module historical data
48219,TX,Hockley County,No records,CDC ArboNET Tick Module historical data
48221,TX,Hood County,No records,CDC ArboNET Tick Module historical data
48223,TX,Hopkins County,No records,CDC ArboNET Tick Module historical data
48225,TX,Houston County,No records,CDC ArboNET Tick Module historical data
48227,TX,Howard County,No records,CDC ArboNET Tick Module historical data
48229,TX,Hudspeth County,No records,CDC ArboNET Tick Module historical data
48231,TX,Hunt County,No records,CDC ArboNET Tick Module historical data
48233,TX,Hutchinson County,No records,CDC ArboNET Tick Module historical data
48235,TX,Irion County,No records,CDC ArboNET Tick Module historical data
48237,TX,Jack County,No records,CDC ArboNET Tick Module historical data
48239,TX,Jackson County,No records,CDC ArboNET Tick Module historical data
48241,TX,Jasper County,No records,CDC ArboNET Tick Module historical data
48243,TX,Jeff Davis County,No records,CDC ArboNET Tick Module historical data
48245,TX,Jefferson County,No records,CDC ArboNET Tick Module historical data
48247,TX,Jim Hogg County,No records,CDC ArboNET Tick Module historical data
48249,TX,Jim Wells County,No records,CDC ArboNET Tick Module historical data
48251,TX,Johnson County,No records,CDC ArboNET Tick Module historical data
48253,TX,Jones County,No records,CDC ArboNET Tick Module historical data
48255,TX,Karnes County,No records,CDC ArboNET Tick Module historical data
48257,TX,Kaufman County,No records,CDC ArboNET Tick Module historical data
48259,TX,Kendall County,No records,CDC ArboNET Tick Module historical data
48261,TX,Kenedy County,No records,CDC ArboNET Tick Module historical data
48263,TX,Kent County,No records,CDC ArboNET Tick Module historical data
48265,TX,Kerr County,No records,CDC ArboNET Tick Module historical data
48267,TX,Kimble County,No records,CDC ArboNET Tick Module historical data
48269,TX,King County,No records,CDC ArboNET Tick Module historical data
48271,TX,Kinney County,No records,CDC ArboNET Tick Module historical data
48273,TX,Kleberg County,No records,CDC ArboNET Tick Module historical data
48275,TX,Knox County,No records,CDC ArboNET Tick Module historical data
48277,TX,Lamar County,No records,CDC ArboNET Tick Module historical data
48279,TX,Lamb County,No records,CDC ArboNET Tick Module historical data
48281,TX,Lampasas County,No records,CDC ArboNET Tick Module historical data
48283,TX,La Salle County,No records,CDC ArboNET Tick Module historical data
48285,TX,Lavaca County,No records,CDC ArboNET Tick Module historical data
48287,TX,Lee County,No records,CDC ArboNET Tick Module historical data
48289,TX,Leon County,No records,CDC ArboNET Tick Module historical data
48291,TX,Liberty County,No records,CDC ArboNET Tick Module historical data
48293,TX,Limestone County,No records,CDC ArboNET Tick Module historical data
48295,TX,Lipscomb County,No records,CDC ArboNET Tick Module historical data
48297,TX,Live Oak County,No records,CDC ArboNET Tick Module historical data
48299,TX,Llano County,No records,CDC ArboNET Tick Module historical data
48301,TX,Loving County,No records,CDC ArboNET Tick Module historical data
48303,TX,Lubbock County,No records,CDC ArboNET Tick Module historical data
48305,TX,Lynn County,No records,CDC ArboNET Tick Module historical data
48307,TX,McCulloch County,No records,CDC ArboNET Tick Module historical data
48309,TX,McLennan County,No records,CDC ArboNET Tick Module historical data
48311,TX,McMullen County,No records,CDC ArboNET Tick Module historical data
48313,TX,Madison County,No records,CDC ArboNET Tick Module historical data
48315,TX,Marion County,No records,CDC ArboNET Tick Module historical data
48317,TX,Martin County,No records,CDC ArboNET Tick Module historical data
48319,TX,Mason County,No records,CDC ArboNET Tick Module historical data
48321,TX,Matagorda County,No records,CDC ArboNET Tick Module historical data
48323,TX,Maverick County,No records,CDC ArboNET Tick Module historical data
48325,TX,Medina County,No records,CDC ArboNET Tick Module historical data
48327,TX,Menard County,No records,CDC ArboNET Tick Module historical data
48329,TX,Midland County,No records,CDC ArboNET Tick Module historical data
48331,TX,Milam County,No records,CDC ArboNET Tick Module historical data
48333,TX,Mills County,No records,CDC ArboNET Tick Module historical data
48335,TX,Mitchell County,No records,CDC ArboNET Tick Module historical data
48337,TX,Montague County,No records,CDC ArboNET Tick Module historical data
48339,TX,Montgomery County,No records,CDC ArboNET Tick Module historical data
48341,TX,Moore County,No records,CDC ArboNET Tick Module historical data
48343,TX,Morris County,No records,CDC ArboNET Tick Module historical data
48345,TX,Motley County,No records,CDC ArboNET Tick Module historical data
48347,TX,Nacogdoches County,No records,CDC ArboNET Tick Module historical data
48349,TX,Navarro County,No records,CDC ArboNET Tick Module historical data
48351,TX,Newton County,No records,CDC ArboNET Tick Module historical data
48353,TX,Nolan County,No records,CDC ArboNET Tick Module historical data
48355,TX,Nueces County,No records,CDC ArboNET Tick Module historical data
48357,TX,Ochiltree County,No records,CDC ArboNET Tick Module historical data
48359,TX,Oldham County,No records,CDC ArboNET Tick Module historical data
48361,TX,Orange County,No records,CDC ArboNET Tick Module historical data
48363,TX,Palo Pinto County,No records,CDC ArboNET Tick Module historical data
48365,TX,Panola County,No records,CDC ArboNET Tick Module historical data
48367,TX,Parker County,No records,CDC ArboNET Tick Module historical data
48369,TX,Parmer County,No records,CDC ArboNET Tick Module historical data
48371,TX,Pecos County,No records,CDC ArboNET Tick Module historical data
48373,TX,Polk County,No records,CDC ArboNET Tick Module historical data
48375,TX,Potter County,No records,CDC ArboNET Tick Module historical data
48377,TX,Presidio County,No records,CDC ArboNET Tick Module historical data
48379,TX,Rains County,No records,CDC ArboNET Tick Module historical data
48381,TX,Randall County,No records,CDC ArboNET Tick Module historical data
48383,TX,Reagan County,No records,CDC ArboNET Tick Module historical data
48385,TX,Real County,No records,CDC ArboNET Tick Module historical data
48387,TX,Red River County,No records,CDC ArboNET Tick Module historical data
48389,TX,Reeves County,No records,CDC ArboNET Tick Module historical data
48391,TX,Refugio County,No records,CDC ArboNET Tick Module historical data
48393,TX,Roberts County,No records,CDC ArboNET Tick Module historical data
48395,TX,Robertson County,No records,CDC ArboNET Tick Module historical data
48397,TX,Rockwall County,No records,CDC ArboNET Tick Module historical data
48399,TX,Runnels County,No records,CDC ArboNET Tick Module historical data
48401,TX,Rusk County,No records,CDC ArboNET Tick Module historical data
48403,TX,Sabine County,No records,CDC ArboNET Tick Module historical data
48405,TX,San Augustine County,No records,CDC ArboNET Tick Module historical data
48407,TX,San Jacinto County,No records,CDC ArboNET Tick Module historical data
48409,TX,San Patricio County,No records,CDC ArboNET Tick Module historical data
48411,TX,San Saba County,No records,CDC ArboNET Tick Module historical data
48413,TX,Schleicher County,No records,CDC ArboNET Tick Module historical data
48415,TX,Scurry County,No records,CDC ArboNET Tick Module historical data
48417,TX,Shackelford County,No records,CDC ArboNET Tick Module historical data
48419,TX,Shelby County,No records,CDC ArboNET Tick Module historical data
48421,TX,Sherman County,No records,CDC ArboNET Tick Module historical data
48423,TX,Smith County,No records,CDC ArboNET Tick Module historical data
48425,TX,Somervell County,No records,CDC ArboNET Tick Module historical data
48427,TX,Starr County,No records,CDC ArboNET Tick Module historical data
48429,TX,Stephens County,No records,CDC ArboNET Tick Module historical data
48431,TX,Sterling County,No records,CDC ArboNET Tick Module historical data
48433,TX,Stonewall County,No records,CDC ArboNET Tick Module historical data
48435,TX,Sutton County,No records,CDC ArboNET Tick Module historical data
48437,TX,Swisher County,No records,CDC ArboNET Tick Module historical data
48439,TX,Tarrant County,No records,CDC ArboNET Tick Module historical data
48441,TX,Taylor County,No records,CDC ArboNET Tick Module historical data
48443,TX,Terrell County,No records,CDC ArboNET Tick Module historical data
48445,TX,Terry County,No records,CDC ArboNET Tick Module historical data
48447,TX,Throckmorton County,No records,CDC ArboNET Tick Module historical data
48449,TX,Titus County,No records,CDC ArboNET Tick Module historical data
48451,TX,Tom Green County,No records,CDC ArboNET Tick Module historical data
48453,TX,Travis County,No records,CDC ArboNET Tick Module historical data
48455,TX,Trinity County,No records,CDC ArboNET Tick Module historical data
48457,TX,Tyler County,No records,CDC ArboNET Tick Module historical data
48459,TX,Upshur County,No records,CDC ArboNET Tick Module historical data
48461,TX,Upton County,No records,CDC ArboNET Tick Module historical data
48463,TX,Uvalde County,No records,CDC ArboNET Tick Module historical data
48465,TX,Val Verde County,No records,CDC ArboNET Tick Module historical data
48467,TX,Van Zandt County,No records,CDC ArboNET Tick Module historical data
48469,TX,Victoria County,No records,CDC ArboNET Tick Module historical data
48471,TX,Walker County,No records,CDC ArboNET Tick Module historical data
48473,TX,Waller County,No records,CDC ArboNET Tick Module historical data
48475,TX,Ward County,No records,CDC ArboNET Tick Module historical data
48477,TX,Washington County,No records,CDC ArboNET Tick Module historical data
48479,TX,Webb County,No records,CDC ArboNET Tick Module historical data
48481,TX,Wharton County,No records,CDC ArboNET Tick Module historical data
48483,TX,Wheeler County,No records,CDC ArboNET Tick Module historical data
48485,TX,Wichita County,No records,CDC ArboNET Tick Module historical data
48487,TX,Wilbarger County,No records,CDC ArboNET Tick Module historical data
48489,TX,Willacy County,No records,CDC ArboNET Tick Module historical data
48491,TX,Williamson County,No records,CDC ArboNET Tick Module historical data
48493,TX,Wilson County,No records,CDC ArboNET Tick Module historical data
48495,TX,Winkler County,No records,CDC ArboNET Tick Module historical data
48497,TX,Wise County,No records,CDC ArboNET Tick Module historical data
48499,TX,Wood County,No records,CDC ArboNET Tick Module historical data
48501,TX,Yoakum County,No records,CDC ArboNET Tick Module historical data
48503,TX,Young County,No records,CDC ArboNET Tick Module historical data
48505,TX,Zapata County,No records,CDC ArboNET Tick Module historical data
48507,TX,Zavala County,No records,CDC ArboNET Tick Module historical data
49001,UT,Beaver County,Reported,CDC ArboNET Tick Module historical data
49003,UT,Box Elder County,No records,CDC ArboNET Tick Module historical data
49005,UT,Cache County,No records,CDC ArboNET Tick Module historical data
49007,UT,Carbon County,No records,CDC ArboNET Tick Module historical data
49009,UT,Daggett County,No records,CDC ArboNET Tick Module historical data
49011,UT,Davis County,No records,CDC ArboNET Tick Module historical data
49013,UT,Duchesne County,No records,CDC ArboNET Tick Module historical data
49015,UT,Emery County,No records,CDC ArboNET Tick Module historical data
49017,UT,Garfield County,No records,CDC ArboNET Tick Module historical data
49019,UT,Grand County,No records,CDC ArboNET Tick Module historical data
49021,UT,Iron County,No records,CDC ArboNET Tick Module historical data
49023,UT,Juab County,Established,CDC ArboNET Tick Module historical data
49025,UT,Kane County,No records,CDC ArboNET Tick Module historical data
49027,UT,Millard County,Reported,CDC ArboNET Tick Module historical data
49029,UT,Morgan County,No records,CDC ArboNET Tick Module historical data
49031,UT,Piute County,Reported,CDC ArboNET Tick Module historical data
49033,UT,Rich County,No records,CDC ArboNET Tick Module historical data
49035,UT,Salt Lake County,Established,CDC ArboNET Tick Module historical data
49037,UT,San Juan County,No records,CDC ArboNET Tick Module historical data
49039,UT,Sanpete County,No records,CDC ArboNET Tick Module historical data
49041,UT,Sevier County,No records,CDC ArboNET Tick Module historical data
49043,UT,Summit County,No records,CDC ArboNET Tick Module historical data
49045,UT,Tooele County,Established,CDC ArboNET Tick Module historical data
49047,UT,Uintah County,No records,CDC ArboNET Tick Module historical data
49049,UT,Utah County,Established,CDC ArboNET Tick Module historical data
49051,UT,Wasatch County,No records,CDC ArboNET Tick Module historical data
49053,UT,Washington County,Established,CDC ArboNET Tick Module historical data
49055,UT,Wayne County,No records,CDC ArboNET Tick Module historical data
49057,UT,Weber County,No records,CDC ArboNET Tick Module historical data
