FIPSCode,State,County,County_Status,Data_Source
46123,SD,Tripp County,No records,CDC ArboNET Tick Module historic data
46125,SD,Turner County,No records,CDC ArboNET Tick Module historic data
46127,SD,Union County,No records,CDC ArboNET Tick Module historic data
46129,SD,Walworth County,No records,CDC ArboNET Tick Module historic data
46135,SD,Yankton County,No records,CDC ArboNET Tick Module historic data
46137,SD,Ziebach County,No records,CDC ArboNET Tick Module historic data
47001,TN,Anderson County,Established,CDC ArboNET Tick Module historic data
47003,TN,Bedford County,Established,CDC ArboNET Tick Module historic data
47005,TN,Benton County,No records,CDC ArboNET Tick Module historic data
47007,TN,Bledsoe County,Reported,CDC ArboNET Tick Module historic data
47009,TN,Blount County,No records,CDC ArboNET Tick Module historic data
47011,TN,Bradley County,No records,CDC ArboNET Tick Module historic data
47013,TN,Campbell County,Established,CDC ArboNET Tick Module historic data
47015,TN,Cannon County,No records,CDC ArboNET Tick Module historic data
47017,TN,Carroll County,No records,CDC ArboNET Tick Module historic data
47019,TN,Carter County,No records,CDC ArboNET Tick Module historic data
47021,TN,Cheatham County,No records,CDC ArboNET Tick Module historic data
47023,TN,Chester County,No records,CDC ArboNET Tick Module historic data
47025,TN,Claiborne County,Reported,CDC ArboNET Tick Module historic data
47027,TN,Clay County,Reported,CDC ArboNET Tick Module historic data
47029,TN,Cocke County,No records,CDC ArboNET Tick Module historic data
47031,TN,Coffee County,Established,CDC ArboNET Tick Module historic data
47033,TN,Crockett County,No records,CDC ArboNET Tick Module historic data
47035,TN,Cumberland County,Established,CDC ArboNET Tick Module 2019 submission
47037,TN,Davidson County,Established,CDC ArboNET Tick Module 2018 submission
47039,TN,Decatur County,No records,CDC ArboNET Tick Module historic data
47041,TN,DeKalb County,Established,CDC ArboNET Tick Module historic data
47043,TN,Dickson County,No records,CDC ArboNET Tick Module historic data
47045,TN,Dyer County,No records,CDC ArboNET Tick Module historic data
47047,TN,Fayette County,Established,CDC ArboNET Tick Module historic data
47049,TN,Fentress County,Reported,CDC ArboNET Tick Module historic data
47051,TN,Franklin County,Established,CDC ArboNET Tick Module historic data
47053,TN,Gibson County,No records,CDC ArboNET Tick Module historic data
47055,TN,Giles County,Reported,CDC ArboNET Tick Module historic data
47057,TN,Grainger County,Reported,CDC ArboNET Tick Module historic data
47059,TN,Greene County,No records,CDC ArboNET Tick Module historic data
47061,TN,Grundy County,No records,CDC ArboNET Tick Module historic data
47063,TN,Hamblen County,No records,CDC ArboNET Tick Module historic data
47065,TN,Hamilton County,Established,CDC ArboNET Tick Module historic data
47067,TN,Hancock County,No records,CDC ArboNET Tick Module historic data
47069,TN,Hardeman County,Established,CDC ArboNET Tick Module 2019 submission
47071,TN,Hardin County,No records,CDC ArboNET Tick Module historic data
47073,TN,Hawkins County,No records,CDC ArboNET Tick Module historic data
47075,TN,Haywood County,No records,CDC ArboNET Tick Module historic data
47077,TN,Henderson County,No records,CDC ArboNET Tick Module historic data
47079,TN,Henry County,Reported,CDC ArboNET Tick Module historic data
47081,TN,Hickman County,No records,CDC ArboNET Tick Module historic data
47083,TN,Houston County,No records,CDC ArboNET Tick Module historic data
47085,TN,Humphreys County,Reported,CDC ArboNET Tick Module historic data
47087,TN,Jackson County,Established,CDC ArboNET Tick Module historic data
47089,TN,Jefferson County,No records,CDC ArboNET Tick Module historic data
47091,TN,Johnson County,No records,CDC ArboNET Tick Module historic data
47093,TN,Knox County,Established,CDC ArboNET Tick Module historic data
47095,TN,Lake County,Reported,CDC ArboNET Tick Module historic data
47097,TN,Lauderdale County,Reported,CDC ArboNET Tick Module historic data
47099,TN,Lawrence County,Established,CDC ArboNET Tick Module historic data
47101,TN,Lewis County,No records,CDC ArboNET Tick Module historic data
47103,TN,Lincoln County,No records,CDC ArboNET Tick Module historic data
47105,TN,Loudon County,Established,CDC ArboNET Tick Module historic data
47107,TN,McMinn County,No records,CDC ArboNET Tick Module historic data
47109,TN,McNairy County,No records,CDC ArboNET Tick Module historic data
47111,TN,Macon County,No records,CDC ArboNET Tick Module historic data
47113,TN,Madison County,Established,CDC ArboNET Tick Module 2019 submission
47115,TN,Marion County,Established,CDC ArboNET Tick Module historic data
47117,TN,Marshall County,Established,CDC ArboNET Tick Module historic data
47119,TN,Maury County,Reported,CDC ArboNET Tick Module historic data
47121,TN,Meigs County,No records,CDC ArboNET Tick Module historic data
47123,TN,Monroe County,No records,CDC ArboNET Tick Module historic data
47125,TN,Montgomery County,Established,CDC ArboNET Tick Module 2018 submission
47127,TN,Moore County,No records,CDC ArboNET Tick Module historic data
47129,TN,Morgan County,Reported,CDC ArboNET Tick Module 2018 submission
47131,TN,Obion County,Reported,CDC ArboNET Tick Module historic data
47133,TN,Overton County,No records,CDC ArboNET Tick Module historic data
47135,TN,Perry County,No records,CDC ArboNET Tick Module historic data
47137,TN,Pickett County,Reported,CDC ArboNET Tick Module historic data
47139,TN,Polk County,No records,CDC ArboNET Tick Module historic data
47141,TN,Putnam County,No records,CDC ArboNET Tick Module historic data
47143,TN,Rhea County,Established,CDC ArboNET Tick Module historic data
47145,TN,Roane County,Reported,CDC ArboNET Tick Module historic data
47147,TN,Robertson County,Reported,CDC ArboNET Tick Module 2018 submission
47149,TN,Rutherford County,Reported,CDC ArboNET Tick Module historic data
47151,TN,Scott County,Established,CDC ArboNET Tick Module 2019 submission
47153,TN,Sequatchie County,Reported,CDC ArboNET Tick Module historic data
47155,TN,Sevier County,No records,CDC ArboNET Tick Module historic data
47157,TN,Shelby County,Established,CDC ArboNET Tick Module historic data
47159,TN,Smith County,No records,CDC ArboNET Tick Module historic data
47161,TN,Stewart County,Reported,CDC ArboNET Tick Module historic data
47163,TN,Sullivan County,No records,CDC ArboNET Tick Module historic data
47165,TN,Sumner County,Reported,CDC ArboNET Tick Module historic data
47167,TN,Tipton County,Reported,CDC ArboNET Tick Module historic data
47169,TN,Trousdale County,No records,CDC ArboNET Tick Module historic data
47171,TN,Unicoi County,No records,CDC ArboNET Tick Module historic data
47173,TN,Union County,No records,CDC ArboNET Tick Module historic data
47175,TN,Van Buren County,No records,CDC ArboNET Tick Module historic data
47177,TN,Warren County,Reported,CDC ArboNET Tick Module historic data
47179,TN,Washington County,No records,CDC ArboNET Tick Module historic data
47181,TN,Wayne County,Reported,CDC ArboNET Tick Module historic data
47183,TN,Weakley County,No records,CDC ArboNET Tick Module historic data
47185,TN,White County,Reported,CDC ArboNET Tick Module historic data
47187,TN,Williamson County,Established,CDC ArboNET Tick Module 2019 submission
47189,TN,Wilson County,No records,CDC ArboNET Tick Module historic data
48001,TX,Anderson County,Established,CDC ArboNET Tick Module historic data
48003,TX,Andrews County,No records,CDC ArboNET Tick Module historic data
48005,TX,Angelina County,Established,CDC ArboNET Tick Module historic data
48007,TX,Aransas County,Established,CDC ArboNET Tick Module historic data
48009,TX,Archer County,No records,CDC ArboNET Tick Module historic data
48011,TX,Armstrong County,No records,CDC ArboNET Tick Module historic data
48013,TX,Atascosa County,No records,CDC ArboNET Tick Module historic data
48015,TX,Austin County,Reported,CDC ArboNET Tick Module historic data
48017,TX,Bailey County,No records,CDC ArboNET Tick Module historic data
48019,TX,Bandera County,Reported,CDC ArboNET Tick Module historic data
48021,TX,Bastrop County,Reported,CDC ArboNET Tick Module historic data
48023,TX,Baylor County,No records,CDC ArboNET Tick Module historic data
48025,TX,Bee County,No records,CDC ArboNET Tick Module historic data
48027,TX,Bell County,Established,CDC ArboNET Tick Module historic data
48029,TX,Bexar County,Established,CDC ArboNET Tick Module historic data
48031,TX,Blanco County,Reported,CDC ArboNET Tick Module historic data
48033,TX,Borden County,No records,CDC ArboNET Tick Module historic data
48035,TX,Bosque County,No records,CDC ArboNET Tick Module historic data
48037,TX,Bowie County,Reported,CDC ArboNET Tick Module historic data
48039,TX,Brazoria County,Established,CDC ArboNET Tick Module historic data
48041,TX,Brazos County,Established,CDC ArboNET Tick Module historic data
48043,TX,Brewster County,No records,CDC ArboNET Tick Module historic data
48045,TX,Briscoe County,No records,CDC ArboNET Tick Module historic data
48047,TX,Brooks County,No records,CDC ArboNET Tick Module historic data
48049,TX,Brown County,No records,CDC ArboNET Tick Module historic data
48051,TX,Burleson County,No records,CDC ArboNET Tick Module historic data
48053,TX,Burnet County,No records,CDC ArboNET Tick Module historic data
48055,TX,Caldwell County,No records,CDC ArboNET Tick Module historic data
48057,TX,Calhoun County,No records,CDC ArboNET Tick Module historic data
48059,TX,Callahan County,No records,CDC ArboNET Tick Module historic data
48061,TX,Cameron County,Reported,CDC ArboNET Tick Module historic data
48063,TX,Camp County,No records,CDC ArboNET Tick Module historic data
48065,TX,Carson County,No records,CDC ArboNET Tick Module historic data
48067,TX,Cass County,Established,CDC ArboNET Tick Module historic data
48069,TX,Castro County,No records,CDC ArboNET Tick Module historic data
48071,TX,Chambers County,No records,CDC ArboNET Tick Module historic data
48073,TX,Cherokee County,Established,CDC ArboNET Tick Module historic data
48075,TX,Childress County,No records,CDC ArboNET Tick Module historic data
48077,TX,Clay County,No records,CDC ArboNET Tick Module historic data
48079,TX,Cochran County,No records,CDC ArboNET Tick Module historic data
48081,TX,Coke County,No records,CDC ArboNET Tick Module historic data
48083,TX,Coleman County,No records,CDC ArboNET Tick Module historic data
48085,TX,Collin County,No records,CDC ArboNET Tick Module historic data
48087,TX,Collingsworth County,No records,CDC ArboNET Tick Module historic data
48089,TX,Colorado County,Reported,CDC ArboNET Tick Module historic data
48091,TX,Comal County,No records,CDC ArboNET Tick Module historic data
48093,TX,Comanche County,No records,CDC ArboNET Tick Module historic data
48095,TX,Concho County,No records,CDC ArboNET Tick Module historic data
48097,TX,Cooke County,No records,CDC ArboNET Tick Module historic data
48099,TX,Coryell County,Reported,CDC ArboNET Tick Module historic data
48101,TX,Cottle County,No records,CDC ArboNET Tick Module historic data
48103,TX,Crane County,No records,CDC ArboNET Tick Module historic data
48105,TX,Crockett County,No records,CDC ArboNET Tick Module historic data
48107,TX,Crosby County,No records,CDC ArboNET Tick Module historic data
48109,TX,Culberson County,No records,CDC ArboNET Tick Module historic data
48111,TX,Dallam County,No records,CDC ArboNET Tick Module historic data
48113,TX,Dallas County,Reported,CDC ArboNET Tick Module historic data
48115,TX,Dawson County,No records,CDC ArboNET Tick Module historic data
48117,TX,Deaf Smith County,No records,CDC ArboNET Tick Module historic data
48119,TX,Delta County,No records,CDC ArboNET Tick Module historic data
48121,TX,Denton County,No records,CDC ArboNET Tick Module historic data
48123,TX,DeWitt County,No records,CDC ArboNET Tick Module historic data
48125,TX,Dickens County,No records,CDC ArboNET Tick Module historic data
48127,TX,Dimmit County,No records,CDC ArboNET Tick Module historic data
48129,TX,Donley County,No records,CDC ArboNET Tick Module historic data
48131,TX,Duval County,No records,CDC ArboNET Tick Module historic data
48133,TX,Eastland County,No records,CDC ArboNET Tick Module historic data
48135,TX,Ector County,No records,CDC ArboNET Tick Module historic data
48137,TX,Edwards County,Reported,CDC ArboNET Tick Module historic data
48139,TX,Ellis County,No records,CDC ArboNET Tick Module historic data
48141,TX,El Paso County,No records,CDC ArboNET Tick Module historic data
48143,TX,Erath County,No records,CDC ArboNET Tick Module historic data
48145,TX,Falls County,No records,CDC ArboNET Tick Module historic data
48147,TX,Fannin County,No records,CDC ArboNET Tick Module historic data
48149,TX,Fayette County,No records,CDC ArboNET Tick Module historic data
48151,TX,Fisher County,No records,CDC ArboNET Tick Module historic data
48153,TX,Floyd County,No records,CDC ArboNET Tick Module historic data
48155,TX,Foard County,No records,CDC ArboNET Tick Module historic data
48157,TX,Fort Bend County,Reported,CDC ArboNET Tick Module historic data
48159,TX,Franklin County,Reported,CDC ArboNET Tick Module historic data
48161,TX,Freestone County,Established,CDC ArboNET Tick Module historic data
48163,TX,Frio County,No records,CDC ArboNET Tick Module historic data
48165,TX,Gaines County,No records,CDC ArboNET Tick Module historic data
48167,TX,Galveston County,No records,CDC ArboNET Tick Module historic data
48169,TX,Garza County,No records,CDC ArboNET Tick Module historic data
48171,TX,Gillespie County,No records,CDC ArboNET Tick Module historic data
48173,TX,Glasscock County,No records,CDC ArboNET Tick Module historic data
48175,TX,Goliad County,No records,CDC ArboNET Tick Module historic data
48177,TX,Gonzales County,No records,CDC ArboNET Tick Module historic data
48179,TX,Gray County,No records,CDC ArboNET Tick Module historic data
48181,TX,Grayson County,Reported,CDC ArboNET Tick Module historic data
48183,TX,Gregg County,Reported,CDC ArboNET Tick Module historic data
48185,TX,Grimes County,No records,CDC ArboNET Tick Module historic data
48187,TX,Guadalupe County,No records,CDC ArboNET Tick Module historic data
48189,TX,Hale County,No records,CDC ArboNET Tick Module historic data
48191,TX,Hall County,No records,CDC ArboNET Tick Module historic data
48193,TX,Hamilton County,Reported,CDC ArboNET Tick Module historic data
48195,TX,Hansford County,No records,CDC ArboNET Tick Module historic data
48197,TX,Hardeman County,No records,CDC ArboNET Tick Module historic data
48199,TX,Hardin County,No records,CDC ArboNET Tick Module historic data
48201,TX,Harris County,Established,CDC ArboNET Tick Module historic data
48203,TX,Harrison County,Reported,CDC ArboNET Tick Module historic data
48205,TX,Hartley County,No records,CDC ArboNET Tick Module historic data
48207,TX,Haskell County,No records,CDC ArboNET Tick Module historic data
48209,TX,Hays County,Reported,CDC ArboNET Tick Module historic data
48211,TX,Hemphill County,No records,CDC ArboNET Tick Module historic data
48213,TX,Henderson County,Established,CDC ArboNET Tick Module historic data
48215,TX,Hidalgo County,Reported,CDC ArboNET Tick Module historic data
48217,TX,Hill County,No records,CDC ArboNET Tick Module historic data
48219,TX,Hockley County,No records,CDC ArboNET Tick Module historic data
48221,TX,Hood County,No records,CDC ArboNET Tick Module historic data
48223,TX,Hopkins County,No records,CDC ArboNET Tick Module historic data
48225,TX,Houston County,Reported,CDC ArboNET Tick Module historic data
48227,TX,Howard County,No records,CDC ArboNET Tick Module historic data
48229,TX,Hudspeth County,No records,CDC ArboNET Tick Module historic data
48231,TX,Hunt County,Reported,CDC ArboNET Tick Module historic data
48233,TX,Hutchinson County,No records,CDC ArboNET Tick Module historic data
48235,TX,Irion County,No records,CDC ArboNET Tick Module historic data
48237,TX,Jack County,No records,CDC ArboNET Tick Module historic data
48239,TX,Jackson County,No records,CDC ArboNET Tick Module historic data
48241,TX,Jasper County,Established,CDC ArboNET Tick Module historic data
48243,TX,Jeff Davis County,No records,CDC ArboNET Tick Module historic data
48245,TX,Jefferson County,Reported,CDC ArboNET Tick Module historic data
48247,TX,Jim Hogg County,No records,CDC ArboNET Tick Module historic data
48249,TX,Jim Wells County,No records,CDC ArboNET Tick Module historic data
48251,TX,Johnson County,No records,CDC ArboNET Tick Module historic data
48253,TX,Jones County,No records,CDC ArboNET Tick Module historic data
48255,TX,Karnes County,No records,CDC ArboNET Tick Module historic data
48257,TX,Kaufman County,No records,CDC ArboNET Tick Module historic data
48259,TX,Kendall County,No records,CDC ArboNET Tick Module historic data
48261,TX,Kenedy County,No records,CDC ArboNET Tick Module historic data
48263,TX,Kent County,No records,CDC ArboNET Tick Module historic data
48265,TX,Kerr County,Reported,CDC ArboNET Tick Module historic data
48267,TX,Kimble County,No records,CDC ArboNET Tick Module historic data
48269,TX,King County,No records,CDC ArboNET Tick Module historic data
48271,TX,Kinney County,No records,CDC ArboNET Tick Module historic data
48273,TX,Kleberg County,Reported,CDC ArboNET Tick Module historic data
48275,TX,Knox County,No records,CDC ArboNET Tick Module historic data
48277,TX,Lamar County,Reported,CDC ArboNET Tick Module historic data
48279,TX,Lamb County,No records,CDC ArboNET Tick Module historic data
48281,TX,Lampasas County,Reported,CDC ArboNET Tick Module historic data
48283,TX,La Salle County,No records,CDC ArboNET Tick Module historic data
48285,TX,Lavaca County,Established,CDC ArboNET Tick Module historic data
48287,TX,Lee County,No records,CDC ArboNET Tick Module historic data
48289,TX,Leon County,Established,CDC ArboNET Tick Module historic data
48291,TX,Liberty County,Reported,CDC ArboNET Tick Module historic data
48293,TX,Limestone County,No records,CDC ArboNET Tick Module historic data
48295,TX,Lipscomb County,No records,CDC ArboNET Tick Module historic data
48297,TX,Live Oak County,No records,CDC ArboNET Tick Module historic data
48299,TX,Llano County,Reported,CDC ArboNET Tick Module historic data
48301,TX,Loving County,No records,CDC ArboNET Tick Module historic data
48303,TX,Lubbock County,No records,CDC ArboNET Tick Module historic data
48305,TX,Lynn County,No records,CDC ArboNET Tick Module historic data
48307,TX,McCulloch County,No records,CDC ArboNET Tick Module historic data
48309,TX,McLennan County,No records,CDC ArboNET Tick Module historic data
48311,TX,McMullen County,No records,CDC ArboNET Tick Module historic data
48313,TX,Madison County,No records,CDC ArboNET Tick Module historic data
48315,TX,Marion County,Established,CDC ArboNET Tick Module historic data
48317,TX,Martin County,No records,CDC ArboNET Tick Module historic data
48319,TX,Mason County,Reported,CDC ArboNET Tick Module historic data
48321,TX,Matagorda County,Reported,CDC ArboNET Tick Module historic data
48323,TX,Maverick County,No records,CDC ArboNET Tick Module historic data
48325,TX,Medina County,No records,CDC ArboNET Tick Module historic data
48327,TX,Menard County,No records,CDC ArboNET Tick Module historic data
48329,TX,Midland County,No records,CDC ArboNET Tick Module historic data
48331,TX,Milam County,No records,CDC ArboNET Tick Module historic data
48333,TX,Mills County,No records,CDC ArboNET Tick Module historic data
48335,TX,Mitchell County,No records,CDC ArboNET Tick Module historic data
48337,TX,Montague County,No records,CDC ArboNET Tick Module historic data
48339,TX,Montgomery County,Established,CDC ArboNET Tick Module historic data
48341,TX,Moore County,No records,CDC ArboNET Tick Module historic data
48343,TX,Morris County,No records,CDC ArboNET Tick Module historic data
48345,TX,Motley County,No records,CDC ArboNET Tick Module historic data
48347,TX,Nacogdoches County,Established,CDC ArboNET Tick Module historic data
48349,TX,Navarro County,No records,CDC ArboNET Tick Module historic data
48351,TX,Newton County,Reported,CDC ArboNET Tick Module historic data
48353,TX,Nolan County,No records,CDC ArboNET Tick Module historic data
48355,TX,Nueces County,No records,CDC ArboNET Tick Module historic data
48357,TX,Ochiltree County,No records,CDC ArboNET Tick Module historic data
48359,TX,Oldham County,No records,CDC ArboNET Tick Module historic data
48361,TX,Orange County,No records,CDC ArboNET Tick Module historic data
48363,TX,Palo Pinto County,Reported,CDC ArboNET Tick Module historic data
48365,TX,Panola County,No records,CDC ArboNET Tick Module historic data
48367,TX,Parker County,Established,CDC ArboNET Tick Module historic data
48369,TX,Parmer County,No records,CDC ArboNET Tick Module historic data
48371,TX,Pecos County,No records,CDC ArboNET Tick Module historic data
48373,TX,Polk County,Established,CDC ArboNET Tick Module historic data
48375,TX,Potter County,No records,CDC ArboNET Tick Module historic data
48377,TX,Presidio County,No records,CDC ArboNET Tick Module historic data
48379,TX,Rains County,No records,CDC ArboNET Tick Module historic data
48381,TX,Randall County,No records,CDC ArboNET Tick Module historic data
48383,TX,Reagan County,No records,CDC ArboNET Tick Module historic data
48385,TX,Real County,Established,CDC ArboNET Tick Module historic data
48387,TX,Red River County,No records,CDC ArboNET Tick Module historic data
48389,TX,Reeves County,No records,CDC ArboNET Tick Module historic data
48391,TX,Refugio County,No records,CDC ArboNET Tick Module historic data
48393,TX,Roberts County,No records,CDC ArboNET Tick Module historic data
48395,TX,Robertson County,Reported,CDC ArboNET Tick Module historic data
48397,TX,Rockwall County,No records,CDC ArboNET Tick Module historic data
48399,TX,Runnels County,No records,CDC ArboNET Tick Module historic data
48401,TX,Rusk County,Reported,CDC ArboNET Tick Module historic data
48403,TX,Sabine County,Reported,CDC ArboNET Tick Module historic data
48405,TX,San Augustine County,Reported,CDC ArboNET Tick Module historic data
48407,TX,San Jacinto County,No records,CDC ArboNET Tick Module historic data
48409,TX,San Patricio County,No records,CDC ArboNET Tick Module historic data
48411,TX,San Saba County,No records,CDC ArboNET Tick Module historic data
48413,TX,Schleicher County,No records,CDC ArboNET Tick Module historic data
48415,TX,Scurry County,No records,CDC ArboNET Tick Module historic data
48417,TX,Shackelford County,No records,CDC ArboNET Tick Module historic data
48419,TX,Shelby County,Reported,CDC ArboNET Tick Module historic data
48421,TX,Sherman County,No records,CDC ArboNET Tick Module historic data
48423,TX,Smith County,Established,CDC ArboNET Tick Module historic data
48425,TX,Somervell County,No records,CDC ArboNET Tick Module historic data
48427,TX,Starr County,No records,CDC ArboNET Tick Module historic data
48429,TX,Stephens County,No records,CDC ArboNET Tick Module historic data
48431,TX,Sterling County,No records,CDC ArboNET Tick Module historic data
48433,TX,Stonewall County,No records,CDC ArboNET Tick Module historic data
48435,TX,Sutton County,Reported,CDC ArboNET Tick Module historic data
48437,TX,Swisher County,No records,CDC ArboNET Tick Module historic data
48439,TX,Tarrant County,Reported,CDC ArboNET Tick Module historic data
48441,TX,Taylor County,Reported,CDC ArboNET Tick Module historic data
48443,TX,Terrell County,No records,CDC ArboNET Tick Module historic data
48445,TX,Terry County,No records,CDC ArboNET Tick Module historic data
48447,TX,Throckmorton County,No records,CDC ArboNET Tick Module historic data
48449,TX,Titus County,No records,CDC ArboNET Tick Module historic data
48451,TX,Tom Green County,No records,CDC ArboNET Tick Module historic data
48453,TX,Travis County,No records,CDC ArboNET Tick Module historic data
48455,TX,Trinity County,Established,CDC ArboNET Tick Module historic data
48457,TX,Tyler County,Established,CDC ArboNET Tick Module historic data
48459,TX,Upshur County,Reported,CDC ArboNET Tick Module historic data
48461,TX,Upton County,No records,CDC ArboNET Tick Module historic data
48463,TX,Uvalde County,Reported,CDC ArboNET Tick Module historic data
48465,TX,Val Verde County,No records,CDC ArboNET Tick Module historic data
48467,TX,Van Zandt County,No records,CDC ArboNET Tick Module historic data
48469,TX,Victoria County,Reported,CDC ArboNET Tick Module historic data
48471,TX,Walker County,Reported,CDC ArboNET Tick Module historic data
48473,TX,Waller County,Established,CDC ArboNET Tick Module historic data
48475,TX,Ward County,No records,CDC ArboNET Tick Module historic data
48477,TX,Washington County,Reported,CDC ArboNET Tick Module historic data
48479,TX,Webb County,No records,CDC ArboNET Tick Module historic data
48481,TX,Wharton County,No records,CDC ArboNET Tick Module historic data
48483,TX,Wheeler County,No records,CDC ArboNET Tick Module historic data
48485,TX,Wichita County,No records,CDC ArboNET Tick Module historic data
48487,TX,Wilbarger County,No records,CDC ArboNET Tick Module historic data
48489,TX,Willacy County,No records,CDC ArboNET Tick Module historic data
48491,TX,Williamson County,No records,CDC ArboNET Tick Module historic data
48493,TX,Wilson County,No records,CDC ArboNET Tick Module historic data
48495,TX,Winkler County,No records,CDC ArboNET Tick Module historic data
48497,TX,Wise County,No records,CDC ArboNET Tick Module historic data
48499,TX,Wood County,Established,CDC ArboNET Tick Module historic data
48501,TX,Yoakum County,No records,CDC ArboNET Tick Module historic data
48503,TX,Young County,No records,CDC ArboNET Tick Module historic data
48505,TX,Zapata County,No records,CDC ArboNET Tick Module historic data
48507,TX,Zavala County,Reported,CDC ArboNET Tick Module historic data
49001,UT,Beaver County,No records,CDC ArboNET Tick Module historic data
49003,UT,Box Elder County,No records,CDC ArboNET Tick Module historic data
49005,UT,Cache County,No records,CDC ArboNET Tick Module historic data
49007,UT,Carbon County,No records,CDC ArboNET Tick Module historic data
49009,UT,Daggett County,No records,CDC ArboNET Tick Module historic data
49011,UT,Davis County,No records,CDC ArboNET Tick Module historic data
49013,UT,Duchesne County,No records,CDC ArboNET Tick Module historic data
49015,UT,Emery County,No records,CDC ArboNET Tick Module historic data
49017,UT,Garfield County,No records,CDC ArboNET Tick Module historic data
49019,UT,Grand County,No records,CDC ArboNET Tick Module historic data
49021,UT,Iron County,No records,CDC ArboNET Tick Module historic data
49023,UT,Juab County,No records,CDC ArboNET Tick Module historic data
49025,UT,Kane County,No records,CDC ArboNET Tick Module historic data
49027,UT,Millard County,No records,CDC ArboNET Tick Module historic data
49029,UT,Morgan County,No records,CDC ArboNET Tick Module historic data
49031,UT,Piute County,No records,CDC ArboNET Tick Module historic data
49033,UT,Rich County,No records,CDC ArboNET Tick Module historic data
49035,UT,Salt Lake County,No records,CDC ArboNET Tick Module historic data
49037,UT,San Juan County,No records,CDC ArboNET Tick Module historic data
49039,UT,Sanpete County,No records,CDC ArboNET Tick Module historic data
49041,UT,Sevier County,No records,CDC ArboNET Tick Module historic data
49043,UT,Summit County,No records,CDC ArboNET Tick Module historic data
49045,UT,Tooele County,No records,CDC ArboNET Tick Module historic data
49047,UT,Uintah County,No records,CDC ArboNET Tick Module historic data
49049,UT,Utah County,No records,CDC ArboNET Tick Module historic data
49051,UT,Wasatch County,No records,CDC ArboNET Tick Module historic data
49053,UT,Washington County,No records,CDC ArboNET Tick Module historic data
49055,UT,Wayne County,No records,CDC ArboNET Tick Module historic data
49057,UT,Weber County,No records,CDC ArboNET Tick Module historic data
50001,VT,Addison County,Established,CDC ArboNET Tick Module historic data
50003,VT,Bennington County,Established,CDC ArboNET Tick Module historic data
50005,VT,Caledonia County,Established,CDC ArboNET Tick Module historic data
50007,VT,Chittenden County,Established,CDC ArboNET Tick Module historic data
50009,VT,Essex County,No records,CDC ArboNET Tick Module historic data
50011,VT,Franklin County,Established,CDC ArboNET Tick Module historic data
50013,VT,Grand Isle County,Established,CDC ArboNET Tick Module historic data
50015,VT,Lamoille County,Reported,CDC ArboNET Tick Module historic data
50017,VT,Orange County,Established,CDC ArboNET Tick Module historic data
50019,VT,Orleans County,Reported,CDC ArboNET Tick Module historic data
50021,VT,Rutland County,Established,CDC ArboNET Tick Module historic data
50023,VT,Washington County,Established,CDC ArboNET Tick Module historic data
50025,VT,Windham County,Established,CDC ArboNET Tick Module historic data
50027,VT,Windsor County,Established,CDC ArboNET Tick Module historic data
51001,VA,Accomack County,Established,CDC ArboNET Tick Module historic data
51003,VA,Albemarle County,Established,CDC ArboNET Tick Module historic data
51005,VA,Alleghany County,Established,CDC ArboNET Tick Module 2019 submission
51007,VA,Amelia County,No records,CDC ArboNET Tick Module historic data
51009,VA,Amherst County,No records,CDC ArboNET Tick Module historic data
51011,VA,Appomattox County,Established,CDC ArboNET Tick Module historic data
51013,VA,Arlington County,Reported,CDC ArboNET Tick Module historic data
51015,VA,Augusta County,Established,CDC ArboNET Tick Module historic data
51017,VA,Bath County,Established,CDC ArboNET Tick Module 2019 submission
51019,VA,Bedford County,Established,CDC ArboNET Tick Module historic data
51021,VA,Bland County,Established,CDC ArboNET Tick Module historic data
51023,VA,Botetourt County,No records,CDC ArboNET Tick Module historic data
51025,VA,Brunswick County,Reported,CDC ArboNET Tick Module historic data
51027,VA,Buchanan County,No records,CDC ArboNET Tick Module historic data
51029,VA,Buckingham County,Established,CDC ArboNET Tick Module historic data
51031,VA,Campbell County,No records,CDC ArboNET Tick Module historic data
51033,VA,Caroline County,Established,CDC ArboNET Tick Module historic data
51035,VA,Carroll County,Established,CDC ArboNET Tick Module 2018 submission
51036,VA,Charles City County,Reported,CDC ArboNET Tick Module historic data
51037,VA,Charlotte County,No records,CDC ArboNET Tick Module historic data
51041,VA,Chesterfield County,Established,CDC ArboNET Tick Module historic data
51043,VA,Clarke County,No records,CDC ArboNET Tick Module historic data
51045,VA,Craig County,Established,CDC ArboNET Tick Module historic data
51047,VA,Culpeper County,Reported,CDC ArboNET Tick Module historic data
51049,VA,Cumberland County,Reported,CDC ArboNET Tick Module historic data
51051,VA,Dickenson County,No records,CDC ArboNET Tick Module historic data
51053,VA,Dinwiddie County,Reported,CDC ArboNET Tick Module historic data
51057,VA,Essex County,Reported,CDC ArboNET Tick Module historic data
51059,VA,Fairfax County,Established,CDC ArboNET Tick Module historic data
51061,VA,Fauquier County,Established,CDC ArboNET Tick Module historic data
51063,VA,Floyd County,Established,CDC ArboNET Tick Module historic data
51065,VA,Fluvanna County,Established,CDC ArboNET Tick Module historic data
51067,VA,Franklin County,Established,CDC ArboNET Tick Module historic data
51069,VA,Frederick County,Established,CDC ArboNET Tick Module historic data
51071,VA,Giles County,Established,CDC ArboNET Tick Module historic data
