Location ID,Location,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
TX-385,Real County,66.7,106,1.3,65.4
TX-387,Red River County,63.9,102,1.2,62.7
TX-389,Reeves County,66,115,2.3,63.7
TX-391,Refugio County,71.2,98,0.9,70.3
TX-393,Roberts County,59.8,116,2.1,57.7
TX-395,Robertson County,66.9,89,0.6,66.3
TX-397,Rockwall County,65.5,103,1.2,64.3
TX-399,Runnels County,65.1,98,0.9,64.2
TX-401,Rusk County,66.1,101,0.8,65.3
TX-403,Sabine County,66.7,110,1.3,65.4
TX-405,San Augustine County,66.5,101,0.9,65.6
TX-407,San Jacinto County,68,100,0.8,67.2
TX-409,San Patricio County,72,99,1.1,70.9
TX-411,San Saba County,66.5,107,1.4,65.1
TX-413,Schleicher County,65.2,109,1.5,63.7
TX-415,Scurry County,64.5,113,1.6,62.9
TX-417,Shackelford County,64.8,94,0.8,64
TX-419,Shelby County,65.8,86,0.5,65.3
TX-421,Sherman County,57.6,107,1.6,56
TX-423,Smith County,66,106,1.3,64.7
TX-425,Somervell County,65.7,79,0.4,65.3
TX-427,Starr County,74.7,104,1.2,73.5
TX-429,Stephens County,64.6,89,0.7,63.9
TX-431,Sterling County,65.3,113,1.8,63.5
TX-433,Stonewall County,64.8,108,1.4,63.4
TX-435,Sutton County,65.7,109,1.5,64.2
TX-437,Swisher County,59,108,1.5,57.5
TX-439,Tarrant County,66,90,0.7,65.3
TX-441,Taylor County,64.3,95,0.7,63.6
TX-443,Terrell County,67.1,100,1,66.1
TX-445,Terry County,61.4,107,1.2,60.2
TX-447,Throckmorton County,64.6,92,0.9,63.7
TX-449,Titus County,64.8,106,1.3,63.5
TX-451,Tom Green County,65.8,106,1.4,64.4
TX-453,Travis County,68.2,105,1.2,67
TX-455,Trinity County,66.9,78,0.3,66.6
TX-457,Tyler County,67.1,100,0.8,66.3
TX-459,Upshur County,65.1,94,0.7,64.4
TX-461,Upton County,66.5,116,2.1,64.4
TX-463,Uvalde County,70,114,1.6,68.4
TX-465,Val Verde County,68.5,95,1,67.5
TX-467,Van Zandt County,65.6,101,1.2,64.4
TX-469,Victoria County,70.8,107,1.4,69.4
TX-471,Walker County,67.5,86,0.5,67
TX-473,Waller County,69.3,109,1.4,67.9
TX-475,Ward County,66.8,116,2.4,64.4
TX-477,Washington County,68.2,93,0.7,67.5
TX-479,Webb County,72.5,90,0.9,71.6
TX-481,Wharton County,70.4,109,1.7,68.7
TX-483,Wheeler County,59.8,106,1.4,58.4
TX-485,Wichita County,63.8,96,0.8,63
TX-487,Wilbarger County,63.8,103,1.1,62.7
TX-489,Willacy County,74.6,109,1.5,73.1
TX-491,Williamson County,67.6,104,1.3,66.3
TX-493,Wilson County,70,92,0.9,69.1
TX-495,Winkler County,65.7,117,2.5,63.2
TX-497,Wise County,64.6,91,0.7,63.9
TX-499,Wood County,65.5,109,1.5,64
TX-501,Yoakum County,60.6,112,1.5,59.1
TX-503,Young County,64.5,97,0.9,63.6
TX-505,Zapata County,74.3,106,1.3,73
TX-507,Zavala County,71.5,101,1.4,70.1
UT-001,Beaver County,50.7,119,2.8,47.9
UT-003,Box Elder County,49.7,119,2.6,47.1
UT-005,Cache County,45.3,119,2.8,42.5
UT-007,Carbon County,46.6,121,3.2,43.4
UT-009,Daggett County,42.7,113,2.2,40.5
UT-011,Davis County,51.3,121,3.4,47.9
UT-013,Duchesne County,44,122,3.8,40.2
UT-015,Emery County,52.3,121,3.2,49.1
UT-017,Garfield County,50.5,123,3.2,47.3
UT-019,Grand County,53,122,3.7,49.3
UT-021,Iron County,50.6,120,2.9,47.7
UT-023,Juab County,51.4,116,2.2,49.2
UT-025,Kane County,54.3,123,3.1,51.2
UT-027,Millard County,52.2,117,2.3,49.9
UT-029,Morgan County,45.9,121,3.3,42.6
UT-031,Piute County,45.4,122,2.9,42.5
UT-033,Rich County,42.2,119,2.8,39.4
UT-035,Salt Lake County,51.2,121,3.5,47.7
UT-037,San Juan County,54.6,121,3,51.6
UT-039,Sanpete County,46,122,2.9,43.1
UT-041,Sevier County,46.5,119,2.6,43.9
UT-043,Summit County,40.3,118,2.5,37.8
UT-045,Tooele County,51.8,112,1.9,49.9
UT-047,Uintah County,48.2,122,3.9,44.3
UT-049,Utah County,48.4,120,2.6,45.8
UT-051,Wasatch County,42.8,119,2.7,40.1
UT-053,Washington County,57.3,117,2.4,54.9
UT-055,Wayne County,52.9,121,3.3,49.6
UT-057,Weber County,47.9,122,3.3,44.6
VT-001,Addison County,44.3,106,1.6,42.7
VT-003,Bennington County,44.1,115,2.6,41.5
VT-005,Caledonia County,41.4,103,1.2,40.2
VT-007,Chittenden County,45,113,2.4,42.6
VT-009,Essex County,40.8,105,1.7,39.1
VT-011,Franklin County,44,110,2.1,41.9
VT-013,Grand Isle County,45.7,108,1.9,43.8
VT-015,Lamoille County,41.8,106,1.7,40.1
VT-017,Orange County,43.2,110,1.9,41.3
VT-019,Orleans County,41.4,104,1.7,39.7
VT-021,Rutland County,43.8,108,1.8,42
VT-023,Washington County,42,105,1.5,40.5
VT-025,Windham County,45,112,2.3,42.7
VT-027,Windsor County,44,111,2.1,41.9
VA-001,Accomack County,59.1,116,2.5,56.6
VA-003,Albemarle County,56.5,110,1.9,54.6
VA-005,Alleghany County,53.5,100,1.2,52.3
VA-007,Amelia County,58.4,113,1.7,56.7
VA-009,Amherst County,56,112,1.6,54.4
VA-011,Appomattox County,57,111,1.7,55.3
VA-013,Arlington County,57.1,113,2.2,54.9
VA-015,Augusta County,53.4,108,1.6,51.8
VA-017,Bath County,52.9,115,1.7,51.2
VA-019,Bedford County,56.7,109,1.4,55.3
VA-021,Bland County,52.2,107,1.4,50.8
VA-023,Botetourt County,55.2,89,0.8,54.4
VA-025,Brunswick County,59.6,118,2.3,57.3
VA-027,Buchanan County,55.2,114,1.7,53.5
VA-029,Buckingham County,57.3,109,1.6,55.7
VA-031,Campbell County,57.2,116,1.9,55.3
VA-033,Caroline County,57.6,108,1.7,55.9
VA-035,Carroll County,53.6,114,1.9,51.7
VA-036,Charles City County,60,110,1.5,58.5
VA-037,Charlotte County,57.8,114,1.8,56
VA-041,Chesterfield County,58.7,105,1.3,57.4
VA-043,Clarke County,54.8,115,2.2,52.6
VA-045,Craig County,53.2,93,0.9,52.3
VA-047,Culpeper County,56.5,116,2.3,54.2
VA-049,Cumberland County,57.8,111,1.6,56.2
VA-051,Dickenson County,54.8,103,1.3,53.5
VA-053,Dinwiddie County,59.3,115,1.8,57.5
VA-057,Essex County,58.6,112,1.8,56.8
VA-059,Fairfax County,56.7,113,2.2,54.5
VA-061,Fauquier County,55.7,115,2.2,53.5
VA-063,Floyd County,52.5,106,1.5,51
VA-065,Fluvanna County,57.2,107,1.5,55.7
VA-067,Franklin County,56.8,111,1.7,55.1
VA-069,Frederick County,54,114,2,52
VA-071,Giles County,52.8,103,1.3,51.5
VA-073,Gloucester County,60,115,1.9,58.1
VA-075,Goochland County,57.4,105,1.3,56.1
VA-077,Grayson County,51.8,117,2,49.8
VA-079,Greene County,55.5,116,2.4,53.1
VA-081,Greensville County,60.2,120,2.2,58
VA-083,Halifax County,58.3,113,1.8,56.5
VA-085,Hanover County,57.9,106,1.3,56.6
VA-087,Henrico County,58.7,106,1.3,57.4
VA-089,Henry County,57.8,108,1.6,56.2
VA-091,Highland County,50.2,116,1.7,48.5
VA-093,Isle of Wight County,60.7,117,1.9,58.8
VA-095,James City County,60.2,113,1.9,58.3
VA-097,King and Queen County,58.8,111,1.7,57.1
VA-099,King George County,58.1,112,2.1,56
VA-101,King William County,58.7,111,1.5,57.2
VA-103,Lancaster County,59,111,1.9,57.1
VA-105,Lee County,55.5,83,0.7,54.8
VA-107,Loudoun County,55.4,113,2.2,53.2
VA-109,Louisa County,56.9,109,1.7,55.2
VA-111,Lunenburg County,58.5,115,2,56.5
VA-113,Madison County,55.2,116,2.4,52.8
VA-115,Mathews County,59.9,114,2,57.9
VA-117,Mecklenburg County,59,114,1.9,57.1
VA-119,Middlesex County,59.3,111,1.8,57.5
VA-121,Montgomery County,54,105,1.4,52.6
VA-125,Nelson County,55.5,109,1.5,54
VA-127,New Kent County,59.3,111,1.5,57.8
VA-131,Northampton County,59.9,116,2.2,57.7
VA-133,Northumberland County,58.7,115,2.1,56.6
VA-135,Nottoway County,58.6,115,2,56.6
VA-137,Orange County,56.6,112,2,54.6
VA-139,Page County,53.8,114,2.3,51.5
VA-141,Patrick County,55.9,108,1.5,54.4
VA-143,Pittsylvania County,57.8,110,1.5,56.3
VA-145,Powhatan County,57.8,106,1.3,56.5
VA-147,Prince Edward County,57.9,113,1.8,56.1
VA-149,Prince George County,60,114,1.6,58.4
VA-153,Prince William County,56.8,114,2.2,54.6
VA-155,Pulaski County,54,114,1.7,52.3
VA-157,Rappahannock County,54.7,116,2.3,52.4
VA-159,Richmond County,58.7,113,2,56.7
VA-161,Roanoke County,55.4,97,1.2,54.2
VA-163,Rockbridge County,54.8,106,1.3,53.5
VA-165,Rockingham County,53.6,115,2.1,51.5
VA-167,Russell County,54.8,118,1.9,52.9
VA-169,Scott County,56.2,105,1.3,54.9
VA-171,Shenandoah County,54,114,2.1,51.9
VA-173,Smyth County,53.1,118,2.1,51
VA-175,Southampton County,60.2,113,1.9,58.3
VA-177,Spotsylvania County,56.6,108,1.7,54.9
VA-179,Stafford County,56.8,109,1.9,54.9
VA-181,Surry County,60.4,115,2,58.4
VA-183,Sussex County,60.1,116,2,58.1
VA-185,Tazewell County,52.4,113,1.7,50.7
VA-187,Warren County,54.3,115,2.1,52.2
VA-191,Washington County,55.5,119,2.1,53.4
VA-193,Westmoreland County,58.6,115,2.1,56.5
VA-195,Wise County,53.6,93,0.9,52.7
VA-197,Wythe County,53.2,114,1.9,51.3
VA-199,York County,60.7,118,2.1,58.6
VA-510,Alexandria City,57.7,113,2.3,55.4
VA-520,Bristol City,57,120,2.1,54.9
VA-530,Buena Vista City,56.1,109,1.4,54.7
VA-540,Charlottesville City,57,107,1.8,55.2
VA-550,Chesapeake City,61.2,121,2.4,58.8
VA-570,Colonial Heights City,59.4,105,1.2,58.2
VA-580,Covington City,54.9,90,0.9,54
VA-590,Danville City,58.5,97,1.1,57.4
VA-595,Emporia City,60.3,120,2.2,58.1
VA-600,Fairfax City,56.3,112,2.1,54.2
VA-610,Falls Church City,56.4,112,2,54.4
VA-620,Franklin City,60.2,113,1.7,58.5
VA-630,Fredericksburg City,56.7,108,1.7,55
VA-640,Galax City,53.6,114,2,51.6
VA-650,Hampton City,61.5,121,2.4,59.1
VA-660,Harrisonburg City,54.7,114,2,52.7
VA-670,Hopewell City,59.7,105,1.2,58.5
VA-680,Lynchburg City,57,115,1.8,55.2
VA-683,Manassas City,56.7,113,2.2,54.5
VA-685,Manassas Park City,56.7,113,2.2,54.5
VA-690,Martinsville City,57.8,108,1.6,56.2
VA-700,Newport News City,61.2,121,2.2,59
VA-710,Norfolk City,62,122,2.7,59.3
VA-720,Norton City,53.6,91,0.8,52.8
VA-730,Petersburg City,59.5,110,1.4,58.1
VA-735,Poquoson City,61.3,121,2.4,58.9
VA-740,Portsmouth City,61.9,121,2.4,59.5
VA-750,Radford City,54.3,111,1.5,52.8
VA-760,Richmond City,58.6,106,1.3,57.3
VA-770,Roanoke City,57,101,1.2,55.8
VA-775,Salem City,56.8,100,1.2,55.6
VA-790,Staunton City,54.4,108,1.5,52.9
VA-800,Suffolk City,60.6,115,1.8,58.8
VA-810,Virginia Beach City,61.5,122,2.5,59
VA-820,Waynesboro City,54.7,107,1.6,53.1
VA-830,Williamsburg City,60.2,116,2,58.2
VA-840,Winchester City,54.5,115,2.2,52.3
WA-001,Adams County,50.5,115,2.1,48.4
WA-003,Asotin County,49.4,117,2.4,47
WA-005,Benton County,53.5,114,1.9,51.6
WA-007,Chelan County,44.4,115,2.2,42.2
WA-009,Clallam County,48.2,112,1.6,46.6
WA-011,Clark County,52.9,117,2,50.9
WA-013,Columbia County,49.1,117,2.3,46.8
WA-015,Cowlitz County,50.8,117,2,48.8
WA-017,Douglas County,49,113,2,47
WA-019,Ferry County,43.7,108,1.6,42.1
WA-021,Franklin County,53,115,2.2,50.8
WA-023,Garfield County,49.4,116,2.4,47
WA-025,Grant County,51.7,116,2.2,49.5
WA-027,Grays Harbor County,50.7,110,1.5,49.2
WA-029,Island County,52.1,121,2.2,49.9
WA-031,Jefferson County,46.5,112,1.5,45
WA-033,King County,48.9,118,1.9,47
WA-035,Kitsap County,52.8,121,2.2,50.6
WA-037,Kittitas County,46.5,117,2.2,44.3
WA-039,Klickitat County,49.9,119,2.5,47.4
WA-041,Lewis County,48.4,111,1.6,46.8
WA-043,Lincoln County,47.3,99,1,46.3
WA-045,Mason County,50.3,118,2,48.3
WA-047,Okanogan County,43.7,110,1.9,41.8
WA-049,Pacific County,51,110,1.5,49.5
WA-051,Pend Oreille County,43.3,112,1.8,41.5
WA-053,Pierce County,48,114,1.9,46.1
WA-055,San Juan County,51.7,119,1.9,49.8
WA-057,Skagit County,46.8,111,1.7,45.1
WA-059,Skamania County,46.7,118,2.2,44.5
WA-061,Snohomish County,47.3,111,1.6,45.7
WA-063,Spokane County,48,118,2.1,45.9
WA-065,Stevens County,45.8,110,1.7,44.1
WA-067,Thurston County,51.7,110,1.4,50.3
WA-069,Wahkiakum County,51.1,115,1.9,49.2
WA-071,Walla Walla County,53.7,116,2.4,51.3
WA-073,Whatcom County,45.6,116,2.1,43.5
WA-075,Whitman County,49.9,112,1.9,48
WA-077,Yakima County,47.8,117,2.3,45.5
WV-001,Barbour County,53.2,119,2.5,50.7
WV-003,Berkeley County,54.2,113,2.1,52.1
WV-005,Boone County,55.7,111,1.7,54
WV-007,Braxton County,55.1,115,2,53.1
WV-009,Brooke County,51.9,98,1.2,50.7
WV-011,Cabell County,56.4,114,1.9,54.5
WV-013,Calhoun County,54.6,110,1.8,52.8
WV-015,Clay County,55.1,108,1.6,53.5
WV-017,Doddridge County,54.1,116,2,52.1
WV-019,Fayette County,53.1,101,1.3,51.8
WV-021,Gilmer County,54.9,115,2,52.9
WV-023,Grant County,51.6,113,1.7,49.9
WV-025,Greenbrier County,51,111,1.5,49.5
WV-027,Hampshire County,53,110,1.4,51.6
WV-029,Hancock County,51,82,0.6,50.4
WV-031,Hardy County,52.4,111,1.5,50.9
WV-033,Harrison County,54.2,119,2.4,51.8
WV-035,Jackson County,55.2,111,1.7,53.5
WV-037,Jefferson County,54.7,113,2.2,52.5
WV-039,Kanawha County,55.9,108,1.6,54.3
WV-041,Lewis County,55,119,2.6,52.4
WV-043,Lincoln County,56.8,113,1.9,54.9
WV-045,Logan County,56.4,114,1.7,54.7
WV-047,McDowell County,54.5,106,1.4,53.1
WV-049,Marion County,53.3,113,1.8,51.5
WV-051,Marshall County,52.6,107,1.6,51
WV-053,Mason County,55,100,1.2,53.8
WV-055,Mercer County,52.2,87,0.8,51.4
WV-057,Mineral County,52.8,94,1,51.8
WV-059,Mingo County,56.9,110,1.7,55.2
WV-061,Monongalia County,52.5,106,1.5,51
WV-063,Monroe County,52.9,106,1.3,51.6
WV-065,Morgan County,53.5,111,1.8,51.7
WV-067,Nicholas County,52.7,111,1.7,51
WV-069,Ohio County,52.2,107,1.6,50.6
WV-071,Pendleton County,51,117,2,49
WV-073,Pleasants County,54.1,116,1.9,52.2
WV-075,Pocahontas County,48.3,111,1.6,46.7
WV-077,Preston County,50.4,109,1.5,48.9
WV-079,Putnam County,56.2,112,1.9,54.3
WV-081,Raleigh County,52.8,101,1.4,51.4
WV-083,Randolph County,49.4,117,2.3,47.1
WV-085,Ritchie County,54.3,115,2,52.3
WV-087,Roane County,54.9,108,1.6,53.3
WV-089,Summers County,53.4,100,1.3,52.1
WV-091,Taylor County,53.5,113,2,51.5
WV-093,Tucker County,49.3,118,2.3,47
WV-095,Tyler County,53.8,112,1.8,52
WV-097,Upshur County,53.7,122,2.9,50.8
WV-099,Wayne County,56.8,115,2,54.8
WV-101,Webster County,51.2,109,1.6,49.6
WV-103,Wetzel County,53,109,1.6,51.4
WV-105,Wirt County,54.6,112,1.8,52.8
WV-107,Wood County,54.7,113,1.9,52.8
WV-109,Wyoming County,54.3,102,1.4,52.9
WI-001,Adams County,45,102,1.4,43.6
WI-003,Ashland County,39.5,71,0.5,39
WI-005,Barron County,41.3,67,0.2,41.1
WI-007,Bayfield County,39.9,86,0.8,39.1
WI-009,Brown County,45.1,108,2.1,43
WI-011,Buffalo County,45.2,94,1.2,44
WI-013,Burnett County,41.4,79,0.7,40.7
WI-015,Calumet County,45.4,106,1.8,43.6
WI-017,Chippewa County,42.2,67,0.3,41.9
WI-019,Clark County,42.8,99,1.3,41.5
WI-021,Columbia County,45.9,92,1.1,44.8
WI-023,Crawford County,46.5,88,0.8,45.7
WI-025,Dane County,46.5,90,1,45.5
WI-027,Dodge County,44.8,53,-0.1,44.9
WI-029,Door County,43.5,91,0.9,42.6
WI-031,Douglas County,39.8,79,0.7,39.1
WI-033,Dunn County,43.2,75,0.4,42.8
WI-035,Eau Claire County,43.5,86,1,42.5
WI-037,Florence County,40.1,97,1.2,38.9
WI-039,Fond du Lac County,45,88,0.8,44.2
WI-041,Forest County,39.3,78,0.6,38.7
WI-043,Grant County,46.7,80,0.5,46.2
WI-045,Green County,47.1,91,0.9,46.2
WI-047,Green Lake County,45.4,91,1,44.4
WI-049,Iowa County,46.3,91,0.9,45.4
WI-051,Iron County,38.7,67,0.2,38.5
WI-053,Jackson County,44.2,100,1.4,42.8
WI-055,Jefferson County,46.8,86,0.7,46.1
WI-057,Juneau County,44.7,95,1.1,43.6
WI-059,Kenosha County,47.8,86,0.6,47.2
WI-061,Kewaunee County,44.6,106,1.8,42.8
WI-063,La Crosse County,45.6,91,1,44.6
WI-065,Lafayette County,46.6,86,0.7,45.9
WI-067,Langlade County,40.5,91,1.1,39.4
WI-069,Lincoln County,40.8,86,0.9,39.9
WI-071,Manitowoc County,45.1,105,1.7,43.4
WI-073,Marathon County,42.3,96,1.2,41.1
WI-075,Marinette County,42.1,88,0.8,41.3
WI-077,Marquette County,45.6,100,1.4,44.2
WI-078,Menominee County,42.8,104,1.6,41.2
WI-079,Milwaukee County,47.3,92,0.9,46.4
WI-081,Monroe County,43.8,75,0.4,43.4
WI-083,Oconto County,43,99,1.2,41.8
WI-085,Oneida County,39.3,68,0.2,39.1
WI-087,Outagamie County,45,106,1.8,43.2
WI-089,Ozaukee County,46.1,94,1,45.1
WI-091,Pepin County,44.5,76,0.6,43.9
WI-093,Pierce County,43.1,51,-0.2,43.3
WI-095,Polk County,42,74,0.4,41.6
WI-097,Portage County,43.8,101,1.3,42.5
WI-099,Price County,39.6,73,0.5,39.1
WI-101,Racine County,47.3,81,0.5,46.8
WI-103,Richland County,46.1,92,1,45.1
WI-105,Rock County,47.2,78,0.5,46.7
WI-107,Rusk County,40.9,66,0.1,40.8
WI-109,St. Croix County,42.9,65,0.3,42.6
WI-111,Sauk County,46.1,97,1.4,44.7
WI-113,Sawyer County,39.9,80,0.8,39.1
WI-115,Shawano County,43.6,105,1.8,41.8
WI-117,Sheboygan County,45.4,99,1.2,44.2
WI-119,Taylor County,40.9,72,0.5,40.4
WI-121,Trempealeau County,45.1,100,1.5,43.6
WI-123,Vernon County,45,82,0.6,44.4
WI-125,Vilas County,38.5,67,0.2,38.3
WI-127,Walworth County,47,81,0.6,46.4
WI-129,Washburn County,40.4,75,0.5,39.9
WI-131,Washington County,45,78,0.5,44.5
WI-133,Waukesha County,46.5,89,0.9,45.6
WI-135,Waupaca County,44.4,101,1.4,43
WI-137,Waushara County,44.9,102,1.4,43.5
WI-139,Winnebago County,45.6,103,1.4,44.2
WI-141,Wood County,43.6,94,1.1,42.5
WY-001,Albany County,41.8,113,2.4,39.4
WY-003,Big Horn County,43,100,1.5,41.5
WY-005,Campbell County,44,68,0.4,43.6
WY-007,Carbon County,43.1,119,2.8,40.3
WY-009,Converse County,44.7,90,1.1,43.6
WY-011,Crook County,43,59,-0.1,43.1
WY-013,Fremont County,41.3,100,1.6,39.7
WY-015,Goshen County,47.6,102,1.7,45.9
WY-017,Hot Springs County,43.1,84,0.8,42.3
WY-019,Johnson County,43.3,83,0.7,42.6
WY-021,Laramie County,46.4,109,2.1,44.3
WY-023,Lincoln County,39.9,119,2.6,37.3
WY-025,Natrona County,44.2,97,1.5,42.7
WY-027,Niobrara County,45,69,0.2,44.8
WY-029,Park County,39.2,103,1.7,37.5
WY-031,Platte County,47.1,104,1.8,45.3
WY-033,Sheridan County,42.4,76,0.7,41.7
WY-035,Sublette County,37.1,119,2.4,34.7
WY-037,Sweetwater County,43.5,121,2.7,40.8
WY-039,Teton County,36,112,1.6,34.4
WY-041,Uinta County,41.3,116,2.1,39.2
WY-043,Washakie County,43.9,74,0.4,43.5
WY-045,Weston County,43.7,62,0,43.7
AK-013,Aleutians East Borough,40.6,92,4,36.6
AK-016,Aleutians West Census Area,41,93,3,38
AK-020,Anchorage Municipality,34.4,85,2.9,31.5
AK-050,Bethel Census Area,34.5,92,5.4,29.1
AK-060,Bristol Bay Borough,39.1,91,4.9,34.2
AK-068,Denali Borough,29.4,92,4.1,25.3
AK-070,Dillingham Census Area,37.1,91,5.2,31.9
AK-090,Fairbanks North Star Borough,29.8,88,3.4,26.4
AK-100,Haines Borough,34.6,76,1.4,33.2
AK-105,Hoonah-Angoon Census Area,38.1,84,1.8,36.3
AK-110,Juneau City and Borough,34.8,83,1.5,33.3
AK-122,Kenai Peninsula Borough,35.9,90,3.7,32.2
AK-130,Ketchikan Gateway Borough,41.7,85,1.9,39.8
AK-150,Kodiak Island Borough,40.6,91,4,36.6
AK-158,Kusilvak Census Area,33.7,93,5.5,28.2
AK-164,Lake and Peninsula Borough,38.2,91,4.4,33.8
AK-170,Matanuska-Susitna Borough,31.3,91,3.4,27.9
AK-180,Nome Census Area,29.8,93,6.3,23.5
AK-185,North Slope Borough,18.7,92,5.4,13.3
AK-188,Northwest Arctic Borough,26.9,93,6.4,20.5
AK-195,Petersburg Borough,37.3,78,1.5,35.8
AK-198,Prince of Wales-Hyder Census Area,44.3,87,2,42.3
AK-220,Sitka City and Borough,41.6,86,2.2,39.4
AK-230,Skagway Municipality,31.4,74,1.4,30
AK-240,Southeast Fairbanks Census Area,26.8,87,3.1,23.7
AK-261,Valdez-Cordova Census Area,28.8,85,2.7,26.1
AK-275,Wrangell City and Borough,41.1,85,1.7,39.4
AK-282,Yakutat City and Borough,34.9,89,2.9,32
AK-290,Yukon-Koyukuk Census Area,28.5,93,4.7,23.8
